"Id","Condition","Sex","Centroid.Size","Log.Centroid.Size","X1","Y1","X2","Y2","X3","Y3","X4","Y4","X5","Y5","X6","Y6","X7","Y7","X8","Y8","X9","Y9","X10","Y10","X11","Y11","X12","Y12","X13","Y13","X14","Y14","X15","Y15","Procrustes_X1","Procrustes_Y1","Procrustes_X2","Procrustes_Y2","Procrustes_X3","Procrustes_Y3","Procrustes_X4","Procrustes_Y4","Procrustes_X5","Procrustes_Y5","Procrustes_X6","Procrustes_Y6","Procrustes_X7","Procrustes_Y7","Procrustes_X8","Procrustes_Y8","Procrustes_X9","Procrustes_Y9","Procrustes_X10","Procrustes_Y10","Procrustes_X11","Procrustes_Y11","Procrustes_X12","Procrustes_Y12","Procrustes_X13","Procrustes_Y13","Procrustes_X14","Procrustes_Y14","Procrustes_X15","Procrustes_Y15","Procrustes_Centroid_Size"
"H_020M-WING","hypoxia","M",2.110973208,0.7471490771,0.73014,0.93525,0.7095,1.03329,0.6579,1.08618,0.71724,1.22809,0.75336,1.19842,0.86688,1.09134,0.97395,0.98169,1.06038,1.17649,1.03458,1.22809,1.29259,1.38418,1.24357,1.51447,1.91953,1.1752,2.14786,1.52995,2.03692,1.67959,1.39966,1.77505,-0.250735527028858,0.0728392527343131,-0.243286086898602,0.0259613814724596,-0.257175573621537,-0.0061732504070367,-0.206910308321788,-0.0589365651644191,-0.195944136291847,-0.0396966060230004,-0.163819856522352,0.0268928780641797,-0.134983975697493,0.0935288541926894,-0.0637845835661539,0.0219413192127972,-0.06647398876573,-0.00525790160567752,0.0741095096075428,-0.0306913903806694,0.0744538794725256,-0.0966417421763745,0.316207627537408,0.167838327215803,0.477259167923451,0.0494696990139305,0.453475831110411,-0.0355176156093242,0.187608021063021,-0.18555664053967,2.11097320786725
"H_043F-WING","hypoxia","F",2.113130752,0.7481706166,1.82794,1.65637,1.83697,1.56994,1.89373,1.50931,1.79956,1.37644,1.76086,1.41127,1.68088,1.54156,1.58026,1.65895,1.47964,1.48351,1.4977,1.42417,1.2139,1.32226,1.2526,1.19584,0.62436,1.62025,0.33282,1.32871,0.40506,1.17133,1.03458,0.9546,-0.244695250806478,0.069014304275383,-0.241117940781529,0.0280407422496267,-0.262039673561951,-0.0052367597112976,-0.206332854863296,-0.0585073879078719,-0.191482832920133,-0.0388427640541145,-0.166035829966559,0.0288911574889844,-0.129838906523979,0.0924878212531547,-0.0673056912347385,0.0200159709860922,-0.0703609299700356,-0.00918114934244654,0.0706764578326957,-0.0310125602839188,0.0640629985838623,-0.0932361104641541,0.317815630503026,0.160472249968485,0.479502430728272,0.0512225242775277,0.460088593167941,-0.028403502692152,0.187063799812901,-0.185724536043298,2.11313075217476
"H_069F-WING","hypoxia","F",2.115417128,0.7492520165,0.98943,2.07562,1.08618,2.06917,1.15972,2.10529,1.26937,2.0008,1.23325,1.96855,1.09005,1.91179,0.95073,1.82278,1.11327,1.67185,1.17004,1.68733,1.23841,1.39708,1.36225,1.4461,0.85398,0.86559,1.10811,0.54438,1.28614,0.58695,1.56994,1.18552,-0.249540282476963,0.0708879039209267,-0.24422255475828,0.0253529394904603,-0.259552922996917,-0.0102216628060293,-0.20763628157532,-0.0595462375812301,-0.193255703931048,-0.0417324626041321,-0.169814504316033,0.0272207349430699,-0.131055294027772,0.0950994694771196,-0.0559686664337012,0.0218901430525884,-0.0619450349523626,-0.00528075835887032,0.0767208194636963,-0.0307504270740069,0.0564827272649527,-0.0903808884369273,0.318670375334033,0.163261896848664,0.476316583238179,0.0508010623438081,0.460394183794691,-0.0342659603168565,0.184406556372845,-0.182335752898585,2.11541712760707
"H_096M-WING","hypoxia","M",2.115609092,0.749342758,0.63081,1.74022,0.63984,1.65379,0.60372,1.57897,0.70176,1.45771,0.73014,1.49641,0.80625,1.64218,0.87204,1.79053,1.00749,1.61638,1.00233,1.55704,1.31194,1.47835,1.26034,1.35064,1.83439,1.85632,2.16592,1.57123,2.09626,1.39192,1.51318,1.13391,-0.249497089147919,0.0677733712417974,-0.241914339502819,0.027392356630485,-0.256055543945122,-0.00925488494641796,-0.205187012445149,-0.0626192763694139,-0.19330346731099,-0.0432903283204434,-0.163051853912721,0.0283289092549159,-0.137760608538997,0.100766756161935,-0.0672285714266628,0.0239199682033289,-0.0673759493590916,-0.00424061793982913,0.0815475125163081,-0.0293996151813494,0.0621524897723362,-0.0915664563229095,0.313186455314192,0.168823072687038,0.480384752490298,0.0472503492679609,0.454465117347605,-0.0399252291316252,0.189638108148731,-0.183958375235473,2.11560909236402
"H_088M-WING","hypoxia","M",2.117925037,0.7504368533,1.77247,1.98145,1.67314,2.00854,1.62025,2.0653,1.48738,2.01757,1.50673,1.97887,1.61122,1.86148,1.71571,1.7428,1.51189,1.68217,1.46287,1.71184,1.28356,1.44997,1.16488,1.51576,1.45255,0.80883,1.07844,0.61146,0.93912,0.72111,0.88494,1.38289,-0.248411896037649,0.0727864518262066,-0.240247639238172,0.0248587608563275,-0.254031055040615,-0.00908586090629589,-0.207150302882823,-0.0564891175968593,-0.194427608572466,-0.0405013414406488,-0.164948491780882,0.0276050096029025,-0.134916619905871,0.0959682378747538,-0.0683939186929243,0.0207485945704179,-0.0713454800696453,-0.00614790110412175,0.0764790046103434,-0.0308269974179209,0.0719203941799864,-0.094742441607356,0.317416367490386,0.169121010340324,0.476382289271508,0.0481863524088219,0.457148441708338,-0.0332957847554157,0.184526514960486,-0.188184972651136,2.11792503714367
"H_118F-WING","hypoxia","F",2.126958191,0.7546928796,1.201,2.04724,1.1094,1.99177,1.02684,1.99822,0.97266,1.85245,1.02426,1.84084,1.17907,1.84213,1.33129,1.84084,1.25647,1.64347,1.19842,1.62541,1.27324,1.32355,1.14294,1.29646,1.85374,1.03974,1.80085,0.62307,1.62025,0.58824,1.06554,0.97008,-0.246941994604393,0.0769683216435664,-0.241120960949333,0.0269514168960763,-0.260015959262071,-0.0070981665184606,-0.208260561433612,-0.0587603329082956,-0.193210265219736,-0.0389608436356959,-0.163504900236232,0.0275018140205592,-0.133201885000227,0.092353048291158,-0.0634124211745949,0.0217776012919397,-0.0670339834405589,-0.00657924301306119,0.0766915665687541,-0.0335768713295887,0.0628117495856449,-0.0945998262885408,0.311532432723215,0.159226677270089,0.479398358070036,0.0551680240986508,0.45899707374181,-0.0288796534336312,0.187271750631297,-0.191491966384765,2.12695819082871
"H_095F-WING","hypoxia","F",2.139993628,0.7608028512,0.82302,1.12875,0.90687,1.07715,0.93396,0.99975,1.09521,1.00749,1.08618,1.05264,1.02297,1.19713,0.95202,1.32871,1.18423,1.34419,1.22035,1.29904,1.45513,1.47061,1.5106,1.35451,1.51189,2.13496,1.91695,2.23171,2.03563,2.08723,1.88341,1.42675,-0.249203329261326,0.0733034522270767,-0.239898088518758,0.0282246592803035,-0.257565127359678,-0.00580188971007768,-0.20325431824692,-0.0582098308871673,-0.190778496690208,-0.0406660299764103,-0.161850636863469,0.0271548641629349,-0.139792884086668,0.0934747802247015,-0.0601123570750479,0.0193915819431381,-0.0639057886520918,-0.00737291562175734,0.0697419140164133,-0.0323093316599698,0.0480041446904363,-0.0884017063274408,0.314077376476987,0.161273372233195,0.476817314387108,0.0543933601350973,0.465665124533257,-0.0323046517586006,0.192055152649966,-0.192149714265023,2.13999362750142
"H_026F-WING","hypoxia","F",2.140385625,0.7609860114,1.16101,0.68757,1.2526,0.71466,1.33645,0.6837,1.42546,0.81786,1.3816,0.83592,1.22809,0.86301,1.07457,0.93396,1.21906,1.09392,1.27453,1.0965,1.29646,1.41901,1.41256,1.4203,0.85527,1.86793,1.04361,2.23558,1.22035,2.21881,1.59316,1.71055,-0.252052803157122,0.0701722617734751,-0.244118418475161,0.0262396576271613,-0.262763402149677,-0.01114697688975,-0.204949629771309,-0.0593192931356847,-0.194329263212639,-0.0398576855071202,-0.173941378245403,0.030091646625164,-0.133181320121409,0.0978196313409962,-0.0661956852607236,0.0225603400691809,-0.0678149756501628,-0.00334456962155059,0.0809198408567751,-0.0299141441630004,0.0756208757627213,-0.0839284271700791,0.311919857953539,0.152283170394754,0.473175849225723,0.0460971207905685,0.456405535314659,-0.0351716613493898,0.20130491693019,-0.182581070784725,2.14038562494706
"H_050F-WING","hypoxia","F",2.146520458,0.7638481394,1.3042,1.97887,1.38805,1.95178,1.4719,1.96468,1.53769,1.81762,1.48996,1.80085,1.3429,1.78795,1.17907,1.76086,1.2913,1.57639,1.34935,1.56091,1.30549,1.26292,1.43965,1.22938,0.73917,0.89913,0.86043,0.49278,1.03845,0.4773,1.54414,0.93267,-0.244499076241583,0.0706873822397155,-0.244632910219083,0.0296311741570948,-0.262478865878386,-0.00563840976508299,-0.206867217699833,-0.0560541943048115,-0.192533961577245,-0.0373416259450823,-0.165542126584019,0.0259232120409965,-0.129839877079582,0.0945616818188343,-0.0643788195779571,0.0181656117334159,-0.0659224510937607,-0.00978366794748974,0.0724002992125104,-0.0334754011908375,0.067842450716436,-0.0977460264487018,0.315460004559121,0.164702494115772,0.477881110137136,0.0522026767258124,0.458978884220847,-0.0288800044788752,0.184132557105398,-0.18695490275076,2.14652045769271
"H_001F-WING","hypoxia","F",2.154102804,0.7673743044,1.9492,1.09263,1.88083,1.02039,1.88857,0.93396,1.72216,0.89913,1.72216,0.94428,1.73119,1.1094,1.75183,1.26421,1.54027,1.19971,1.50931,1.14165,1.19713,1.25905,1.14681,1.12875,0.9804,1.86793,0.57663,1.82794,0.51471,1.64992,0.83979,1.0836,-0.25389272593214,0.0728809171827346,-0.243015840707179,0.027993864687711,-0.266080101248257,-0.0050471969073128,-0.20706486859705,-0.0574846995435727,-0.196644444050865,-0.0392914427576337,-0.162178495906,0.0293264194355491,-0.134767357387151,0.0964700788425851,-0.0644055578267415,0.0216573170904445,-0.0653298517294529,-0.0088815891043862,0.0875527958615365,-0.0336197732976861,0.0777590759884925,-0.0977362690918934,0.315403217914392,0.161709103154158,0.468872584194562,0.0524136823217155,0.452739010642894,-0.0336074345145164,0.191052558782958,-0.186782977497897,2.15410280351086
"H_037F-WING","hypoxia","F",2.160041249,0.7701273184,0.66822,1.13907,0.67596,1.23841,0.64371,1.31839,0.75723,1.43062,0.78819,1.38676,0.86817,1.23841,0.93396,1.11198,1.0707,1.25905,1.05522,1.32742,1.35967,1.39966,1.35451,1.53769,1.91566,0.99975,2.23429,1.2526,2.18785,1.42417,1.59316,1.73506,-0.25276076189425,0.0733539287201117,-0.247277793032956,0.0275453246567294,-0.260666956253606,-0.01007245924692,-0.206001013896719,-0.0598189274850405,-0.192518026064956,-0.0389357252473842,-0.158358731543228,0.0312253125428669,-0.130343024878014,0.090975650237494,-0.0642675062070071,0.0255549463147594,-0.0701193861485447,-0.00637025290304312,0.0721096111503964,-0.0339601759125005,0.0723642107571337,-0.0979147668059221,0.321665043914511,0.161692932389615,0.473912545821944,0.0508197064483684,0.455713280252545,-0.0294419389382051,0.18654850802275,-0.18465355477093,2.1600412492728
"H_090M-WING","hypoxia","M",2.162178352,0.7711162099,1.75183,0.92493,1.79569,1.00749,1.87825,1.03845,1.8331,1.18939,1.79182,1.17262,1.65121,1.10424,1.5235,1.01523,1.48996,1.22938,1.52479,1.27066,1.29517,1.4977,1.38676,1.6009,0.63468,1.42933,0.47859,1.83181,0.62049,1.96597,1.30678,1.90921,-0.245108374079458,0.0684622432014945,-0.240345764162658,0.0254815325051528,-0.26382175221427,-0.0078706432847553,-0.207222646923307,-0.0537771765293438,-0.195820438037511,-0.0366080460107296,-0.159918139143185,0.0261754157172233,-0.134321021746716,0.0934786530743879,-0.0656803522245483,0.0203929653353228,-0.0682284607418263,-0.00446029296771292,0.0786961134511658,-0.0313569682624528,0.0706007399654746,-0.0946664987528359,0.313254747107958,0.166943759546029,0.47781562857762,0.0538417372625239,0.458566906769759,-0.0344118050359865,0.181532813401503,-0.191624875798317,2.16217835211005
"H_036F-WING","hypoxia","F",2.166269403,0.7730065188,0.67854,1.59961,0.7353,1.67185,0.75723,1.75441,0.91332,1.77634,0.91461,1.72603,0.88494,1.56865,0.87333,1.41772,1.07844,1.46158,1.10424,1.50673,1.38418,1.38289,1.44223,1.49125,1.57768,0.74175,2.00209,0.73143,2.06272,0.90429,1.7686,1.49383,-0.250567462508692,0.0713230215705816,-0.24820236230768,0.0289717523859136,-0.261748335933264,-0.0080688518998311,-0.208488931923762,-0.0576629222896892,-0.194690505293247,-0.0389679336726107,-0.164279660975845,0.0284308169515102,-0.128742074535779,0.0886124218801666,-0.0627363051337271,0.0177511108953646,-0.0649194912468084,-0.00615895373168441,0.0737685713435491,-0.0333630286571535,0.0670646538744377,-0.0897234161970768,0.316609324826521,0.158037032063327,0.479925944007653,0.0496565297155482,0.457134451239019,-0.0317907117026728,0.189872184567624,-0.177046867311694,2.1662694027198
"H_093F-WING","hypoxia","F",2.179448264,0.7790717551,1.38418,0.79077,1.46803,0.84495,1.55833,0.82947,1.61509,0.97782,1.56736,0.98814,1.40611,0.98814,1.23712,0.98814,1.33258,1.19197,1.3945,1.21132,1.32226,1.52737,1.46416,1.57639,0.72498,1.82665,0.81399,2.26009,0.99975,2.29105,1.55317,1.87309,-0.245092751002304,0.0725683899681733,-0.237101471430357,0.0274563558009813,-0.259723082150009,-0.00798399473185747,-0.207075945048041,-0.0584001497582383,-0.194214252638924,-0.0400477841204555,-0.165510399373979,0.0281588893776442,-0.135428421925245,0.0996392087359087,-0.0662032393212642,0.022978061189285,-0.0690406984822316,-0.00665731360614116,0.0775037828651419,-0.0323597855533526,0.0729786185661427,-0.101106913451137,0.310418512544241,0.167007693522271,0.477912144067499,0.0522023123342576,0.457941141083899,-0.0318828331710937,0.18263606224543,-0.191572136536246,2.179448264459
"H_077F-WING","hypoxia","F",2.183846939,0.7810879726,0.63597,1.2784,0.70047,1.20874,0.70047,1.11198,0.87333,1.09779,0.87333,1.1494,0.84753,1.30936,0.83463,1.46545,1.04619,1.42159,1.07715,1.36225,1.33903,1.48351,1.40095,1.36741,1.54027,2.12206,1.98919,2.12464,2.03692,1.97887,1.75441,1.37515,-0.250728021291107,0.0720149471919479,-0.244313082884367,0.0289999775795421,-0.269299598117251,-0.00761035943928317,-0.207562441694904,-0.057620370364434,-0.194234039886201,-0.0380930167964816,-0.162687160193518,0.0290932305542446,-0.127259055731369,0.0914865098522015,-0.0585384249783223,0.0202551642398438,-0.0621485471159716,-0.0101910167339235,0.0682594201256566,-0.0319421158359584,0.0617041747558226,-0.091863013055085,0.309309036978194,0.157695379349009,0.47982572498606,0.0427391213263874,0.460239829341913,-0.0247478072862769,0.197432185705364,-0.180216630581734,2.1838469391634
"H_103F-WING","hypoxia","F",2.188457509,0.783196962,1.96339,1.46416,1.93243,1.56091,1.95049,1.64476,1.81246,1.72216,1.79569,1.67443,1.76344,1.51318,1.7299,1.35322,1.55704,1.46932,1.54672,1.52995,1.2268,1.50544,1.22422,1.64863,0.83592,0.95976,0.41925,1.09908,0.41796,1.28872,0.90816,1.78537,-0.24447779615875,0.0726386661637814,-0.24208461445832,0.0262760604653293,-0.259847843293628,-0.00866766498109421,-0.207886404388308,-0.0589719170012171,-0.1949076003643,-0.0398380642867711,-0.161845144764876,0.0276505571986556,-0.128362764864547,0.0944190360327046,-0.0655256368584999,0.0229505868326446,-0.0680392465287984,-0.00504372931389051,0.0761828588150906,-0.0315378195499066,0.0606181765879923,-0.0951100092525124,0.312565155730797,0.163977311238503,0.480422466858987,0.0538037369406751,0.458867717567827,-0.0301424154112643,0.184320676119334,-0.192404335075637,2.1884575092669
"S_004M-WING","standard","M",2.190850353,0.7842897575,0.61199,1.24718,0.6339,1.15313,0.59782,1.06809,0.73439,0.97017,0.76016,1.01527,0.80397,1.16859,0.86066,1.32835,1.04748,1.18792,1.05006,1.12865,1.34897,1.11061,1.34639,0.96115,1.80378,1.59763,2.19804,1.39535,2.17098,1.21111,1.6234,0.79495,-0.248965373957736,0.072814287033043,-0.244312280307032,0.0289743318773405,-0.265427651923683,-0.00753125139043215,-0.209043229085335,-0.0595536515697994,-0.194838721170346,-0.0405652957933679,-0.166392037150252,0.0264424952163373,-0.131749235264275,0.0956457124047562,-0.0549830315055146,0.0215452962509297,-0.057137918738615,-0.0054527345543371,0.0772790945309454,-0.030387792655926,0.067729208064799,-0.0979581333185754,0.310651543670489,0.164761559271215,0.477933399719154,0.0510065265035566,0.45534234740244,-0.0309495006725511,0.183913885714961,-0.188791848602189,2.19085035299691
"H_022F-WING","hypoxia","F",2.191380319,0.7845316281,1.0707,0.7482,0.99201,0.82044,0.90429,0.82044,0.88236,0.98298,0.92622,0.98427,1.09134,0.95589,1.24615,0.92622,1.19971,1.14294,1.15198,1.1752,1.28227,1.46416,1.15456,1.51189,1.92211,1.66153,1.93114,2.08465,1.75699,2.14786,1.14036,1.86148,-0.246920379672317,0.0738961907409142,-0.240070431729656,0.0256296319590506,-0.262731254513871,-0.00737275303824377,-0.207245498165718,-0.0576127377013239,-0.195429507781088,-0.0414446379679995,-0.163450926564376,0.0280083065155138,-0.134620499064571,0.0939161472937514,-0.0650828107436226,0.0204584593596783,-0.0652764266839292,-0.00583246963037977,0.0770949696764029,-0.0314624980364252,0.0620608633752716,-0.0918403194707176,0.3166422530458,0.158272156310407,0.478161330789554,0.0523628719707359,0.456953647055193,-0.0294853739364332,0.189914670976925,-0.187492974368529,2.19138031930258
"H_109F-WING","hypoxia","F",2.194969285,0.7861680534,1.64218,2.01241,1.53898,2.0266,1.47964,2.09497,1.3429,1.99951,1.37515,1.95952,1.50157,1.8847,1.62025,1.7557,1.44094,1.64863,1.38418,1.66153,1.26679,1.38289,1.14681,1.44352,1.55317,0.76884,1.24615,0.47601,1.08231,0.55083,0.87849,1.22293,-0.243954564555999,0.07346609563746,-0.239868522424895,0.0261745553177913,-0.264276865670497,-0.00708174046964472,-0.208084574895872,-0.0582377054039358,-0.193560223388434,-0.0398785117876182,-0.173037693153848,0.0238384463075756,-0.127661822678436,0.0895713119609281,-0.0620224304634544,0.0206647921763941,-0.0620404441773805,-0.00585894765220988,0.0736123345276106,-0.0299706008919657,0.0587503964209316,-0.0893969639697173,0.317665279393777,0.159132510637948,0.478716473549242,0.0521753935092047,0.461963017741321,-0.0281711439257753,0.183799639775932,-0.186427491446435,2.19496928532497
"H_073F-WING","hypoxia","F",2.200839332,0.788838802,1.15714,2.10271,1.06683,2.05756,0.97911,2.06401,0.9159,1.91824,0.96105,1.9105,1.1223,1.89631,1.28356,1.87696,1.17649,1.69507,1.11843,1.67959,1.16617,1.35322,1.02813,1.32613,1.75054,0.99975,1.64605,0.58824,1.46803,0.56244,0.92493,1.00749,-0.2469009763963,0.0744838421901351,-0.241284470258795,0.0289443146487365,-0.257375631028581,-0.0076459426147242,-0.204545909600846,-0.0568665467996369,-0.194370372364148,-0.0387046451309528,-0.163793342127128,0.0282026419113727,-0.131004596947862,0.0943306577143096,-0.0693677108975577,0.0208370626776006,-0.0715592028198904,-0.00638189511254039,0.075477851283436,-0.0355215093419726,0.0661073562351475,-0.0987600197210267,0.315656443434526,0.161058456918868,0.476029395594893,0.0537814305559507,0.460031165030446,-0.0263847146361897,0.186900000862659,-0.191373133259931,2.20083933163388
"H_027F-WING","hypoxia","F",2.202824291,0.7897403057,0.62952,1.52221,0.67983,1.59961,0.68112,1.68862,0.85269,1.717,0.85785,1.6654,0.84108,1.50931,0.84495,1.33129,1.03716,1.41643,1.06167,1.4719,1.39063,1.35064,1.44094,1.48738,1.59961,0.71853,2.03434,0.774,2.08594,0.94428,1.74796,1.52866,-0.250790413074981,0.0704321890268239,-0.248480611179039,0.0285749064871287,-0.26810145859645,-0.00676814256315851,-0.206958500927827,-0.0567422109089568,-0.193257886771625,-0.0375895057886261,-0.164563786005444,0.027670002662109,-0.122785702588869,0.0968971819756309,-0.0663446983714364,0.0199052110146742,-0.0692368125256768,-0.00748077323291954,0.0877219789450479,-0.0341193701710123,0.0766122977158646,-0.0993428090998763,0.312965871218082,0.167538658583175,0.471613664199657,0.0473888945065157,0.453425981413518,-0.0313354367297519,0.188180076549178,-0.185028795761757,2.20282429097738
"H_132F-WING","hypoxia","F",2.209828318,0.7929148281,0.93009,1.98532,0.86946,1.91437,0.79335,1.88341,0.79206,1.7299,0.83979,1.73764,0.99072,1.79311,1.15714,1.83568,1.1352,1.62025,1.08876,1.58155,1.25647,1.32355,1.14036,1.24873,1.94662,1.2268,2.00854,0.78561,1.83568,0.68886,1.18165,0.91848,-0.247997712192481,0.0668512181636751,-0.243391458205918,0.0248636390332202,-0.256773250532908,-0.00983350957933008,-0.206545646585125,-0.0578412613684122,-0.194303626700486,-0.0397009349366078,-0.165814832731831,0.027268398299075,-0.128271288888391,0.0953478517883498,-0.0640235050240609,0.0213374817658343,-0.065655267187434,-0.0059735588913592,0.0714162569584182,-0.0306336491899228,0.0601023333114613,-0.0921176793951927,0.317242990188769,0.16698452617944,0.481936366925468,0.0506544907023297,0.460264402471805,-0.0363416963305106,0.181814238192714,-0.180865316240589,2.20982831752152
"H_081F-WING","hypoxia","F",2.213502131,0.7945759361,1.32871,2.04337,1.41772,1.98532,1.49641,1.99435,1.57252,1.85245,1.52479,1.83955,1.35193,1.82536,1.1881,1.81762,1.29259,1.61767,1.36096,1.60348,1.32097,1.27582,1.46545,1.26034,0.74562,0.89784,0.88623,0.48633,1.07715,0.47859,1.56865,0.94299,-0.253743390934264,0.0697054277677795,-0.240858652573437,0.0234518069265769,-0.255467620829479,-0.00921987283548333,-0.204700113329498,-0.0613363714668966,-0.192641366191775,-0.0425303262471203,-0.162984084792602,0.0300075915364244,-0.137334475200868,0.0995343926956806,-0.0654243374732456,0.0272842079156029,-0.0686231807594421,-0.00410298150499558,0.0779855592692693,-0.0315023474747343,0.0649766889668837,-0.0958554974164697,0.31919142214093,0.16488729745327,0.477326174365126,0.0482616210885513,0.454657253066852,-0.0350444718069628,0.187640124275548,-0.183540476631223,2.21350213141378
"H_035F-WING","hypoxia","F",2.215875243,0.795647469,1.43191,2.0266,1.33129,2.02015,1.2526,2.04853,1.14294,1.92469,1.1881,1.8976,1.33774,1.84729,1.48222,1.7686,1.33645,1.61509,1.27711,1.61509,1.2397,1.28743,1.09908,1.3042,1.69249,0.80496,1.46029,0.42312,1.28227,0.45795,0.90945,1.01652,-0.247340613958518,0.0741721041618755,-0.246898018240124,0.028663378621039,-0.261618766182563,-0.00610796065576136,-0.208489237639589,-0.0585673370991733,-0.195172711437634,-0.0388770687413519,-0.16882981014212,0.0273349507833354,-0.129823996216504,0.0905267958689173,-0.0642063627141737,0.0210638213564466,-0.065660822311331,-0.00568151742529181,0.0811027249387399,-0.0305720007224759,0.0700988414288891,-0.0935405546131494,0.309657206338079,0.161683840449191,0.476065485997876,0.0476715996234588,0.456004756346406,-0.0317114364544875,0.195111323792566,-0.186058615152572,2.21587524299843
"S_031M-WING","standard","M",2.218269707,0.7967274805,0.69961,1.68138,0.67641,1.58475,0.59653,1.51775,0.68543,1.37345,0.72795,1.40695,0.8336,1.52935,0.94827,1.66334,1.04233,1.45075,1.02171,1.39406,1.31805,1.24074,1.23559,1.11061,1.95581,1.48812,2.2019,1.12092,2.08466,0.95987,1.40179,0.8336,-0.244407242780693,0.071477023846539,-0.240309956331046,0.0268587660086124,-0.264705662366271,-0.0133213693159405,-0.205840320479736,-0.0620486321570978,-0.192540599039049,-0.0415845528687154,-0.165169231136754,0.0259835547042966,-0.135626049331205,0.0998063835708717,-0.0646617240566079,0.0226710470633172,-0.0652511819073005,-0.00452076513167722,0.083488097917108,-0.0270401462176825,0.0671393769943348,-0.0945477951870382,0.319935711511715,0.170993558917091,0.478213371803885,0.0498778990918281,0.451495562610947,-0.0358709271185712,0.178239846590673,-0.188734045205832,2.21826970651752
"H_060F-WING","hypoxia","F",2.224328527,0.7994550846,1.18423,0.71466,1.28227,0.76368,1.36999,0.71724,1.46416,0.85656,1.41643,0.8772,1.25002,0.91848,1.07715,0.96363,1.21777,1.13907,1.28614,1.14681,1.28098,1.49383,1.43965,1.50415,0.74562,1.8976,0.94428,2.30267,1.12488,2.30009,1.58671,1.76344,-0.249548443958161,0.0745394896126136,-0.236024186083291,0.0271367564327465,-0.263831377420452,-0.00777979234097851,-0.210070362128953,-0.0609690603109613,-0.196984408888743,-0.0415862328341307,-0.164922993894015,0.0285382494533866,-0.130614353976265,0.101196457609819,-0.0647443067355039,0.0244774252481058,-0.0670001510013115,-0.00638325824762349,0.0868074575266631,-0.0329142965093941,0.0781948443745352,-0.103900645188046,0.309730594296013,0.170186698412276,0.472274508926552,0.0487503470932096,0.456137948317482,-0.0308612976794249,0.180595230645449,-0.190430840751596,2.22432852732385
"H_048F-WING","hypoxia","F",2.233223079,0.803445869,0.68757,1.68733,0.76368,1.74925,0.78819,1.82794,0.94041,1.83955,0.93783,1.78279,0.8901,1.63315,0.84237,1.47448,1.0707,1.48609,1.10811,1.53124,1.37773,1.35838,1.46803,1.46674,1.45255,0.67983,1.88986,0.61533,1.9879,0.7611,1.80085,1.42933,-0.248487530329441,0.0719891342057916,-0.24289435996806,0.0284021233464315,-0.259225707485534,-0.00470315518790429,-0.213400872220256,-0.0554499331847467,-0.196721414474384,-0.036231119397044,-0.16603093362747,0.0270688502214706,-0.132553491908339,0.0932994378336562,-0.0620278911979553,0.0190633159941613,-0.0638203909891851,-0.00713675115771018,0.0770395843700226,-0.0342423521740896,0.0729047879075962,-0.0972816496988446,0.310742952037531,0.162902419578492,0.472585569767577,0.0488732321229829,0.459416813189806,-0.0286977451599404,0.192472884928092,-0.187855807342707,2.23322307924667
"H_062F-WING","hypoxia","F",2.236060622,0.8047156666,1.94662,1.69378,1.86535,1.76731,1.86148,1.86406,1.67701,1.86019,1.68217,1.81246,1.72603,1.64734,1.76086,1.48867,1.53898,1.50544,1.50157,1.55575,1.23454,1.40869,1.13649,1.5235,1.12488,0.73272,0.68112,0.68112,0.5934,0.84108,0.81657,1.49383,-0.250624790371772,0.0771087234798419,-0.244578189559393,0.028455331770231,-0.271534025843242,-0.00545066652614744,-0.207915482282298,-0.0580379033231349,-0.195717093660128,-0.0403609082782528,-0.162330880695484,0.0283891827824079,-0.12776963594883,0.0923179478913662,-0.0575065328403145,0.0218064472370106,-0.0595337524642175,-0.00616662698353752,0.0738964961901734,-0.0343698362012162,0.0735633620650849,-0.101909971899401,0.308555142147166,0.162577651442909,0.473955610032052,0.0503980651792102,0.456932673708257,-0.0294205636221104,0.190607099522942,-0.185336872949176,2.23606062161412
"H_053F-WING","hypoxia","F",2.23666251,0.8049848038,1.07586,1.93372,1.0062,1.86535,0.91848,1.846,0.91848,1.68088,0.96492,1.68862,1.12488,1.72861,1.27711,1.76989,1.2526,1.55962,1.20874,1.51447,1.37128,1.24228,1.26034,1.16101,2.05369,1.12359,2.10658,0.67983,1.94017,0.59469,1.29388,0.83205,-0.246035276068334,0.0711908230366237,-0.243525362796458,0.0276189042482818,-0.262832005048303,-0.00760324804295856,-0.207252585117395,-0.056205162453212,-0.196188341831223,-0.0382950929760367,-0.162566479288453,0.0273183947069872,-0.131653452449721,0.0907100947314783,-0.0680901873149214,0.0205683470682471,-0.0658031173915522,-0.00748436323055457,0.0736590963761414,-0.0328902856859683,0.0683599205515189,-0.0941542240265858,0.314472713049483,0.161873622054306,0.479409335334892,0.0490591787474562,0.459086028910996,-0.0320149209100745,0.188959713083329,-0.17969206726799,2.23666250969013
